Type,SSC_NAME,Subsegment,TEC_NAME,Pollutant,Load,Slope,R2,a,b,c,d,e,f,g,Vmin,Vmax,Function_ID,Speed,Function,Calc_func,100
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,0,-6%,0.9077610702,-0.0006811788,0.1304277496,-8.9085157524,228.3131588503,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.45353,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,50,-6%,0.9598795711,6.4206546829,0.9595753048,-0.4776319362,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.02200,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,50,-6%,0.9013847267,-0.117465234,10.5408563785,0.4330653074,0.5833124303,0.0270909271,0,0,11,85,10,85,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00289,85
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,50,-6%,0.8970798562,-0.446226703,15.8256913398,0.0684267792,0.6605802145,0.0084713273,0,0,11,82,10,82,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00119,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,50,-6%,0.9028601756,-2.114363019,70.9704348016,-0.3869712677,0.657894802,0.002407498,0,0,11,81,10,81,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02103,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,50,-6%,0.9619295648,8.5971916287,0.1177791862,1.6372515199,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00550,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,50,-6%,0.9550898663,20.3117163212,0.2666734026,1.620209995,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00261,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,50,-6%,0.9165702692,0.0920925681,0.9740863389,-0.2560799248,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.00308,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,50,-6%,0.828511438,25.866179239,5.05058280695552E-005,4.1592911113,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00018,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,50,-6%,0.8306932767,-0.0004780583,0.0963847869,-7.2272588214,207.5781100363,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.49093,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,50,-6%,0.8462520959,-0.0005332457,0.1051955494,-7.6196766406,210.7635783737,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.36914,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,100,-6%,0.945680747,4.9203029371,0.9567154902,-0.3661383608,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.02143,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,100,-6%,0.8779311157,-0.2622510141,3.1189982835,5.8286700758,1.9249669501,-0.0043057324,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00305,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,100,-6%,0.8502923871,-0.4138636903,14.9396850105,-0.1608391282,0.5278045648,0.0130528575,0,0,11,82,10,82,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00044,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,100,-6%,0.8664164271,-2.4852826104,66.4486206279,-0.4672162438,0.5764737055,0.0029727808,0,0,11,81,10,81,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.01590,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,100,-6%,0.9441841891,7.1916443121,0.5192857887,0.0178504643,0,0,0,0,11,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00544,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,100,-6%,0.9384866334,22.3740763077,0.2438429276,1.6348259626,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00265,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,100,-6%,0.8963223536,0.0789608987,0.9718223702,-0.1786793723,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.00305,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,100,-6%,0.804986478,25.1169602696,5.0006221174461E-005,4.1231386576,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00021,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,100,-6%,0.7646482917,-0.0003505981,0.0749992411,-6.1928075548,196.3676142742,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.49802,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,100,-6%,0.7819173102,-0.0004051354,0.0836824237,-6.5743998765,199.1778310998,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.38625,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,0,-4%,0.9721511599,-0.1881435597,16.5502578223,0.4718465341,1.0573924284,-0.0006061564,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.05976,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,0,-4%,0.9513353196,16.0048210335,0.9745886138,-0.572538515,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.13656,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,0,-4%,0.9420681838,-0.9409577684,24.0317748705,0.0533261456,0.6765479879,0.0015711169,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.09959,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,0,-4%,0.9367766517,-2.8160812624,67.9688856758,0.0038903109,0.6476027012,0.0017261272,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.31890,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,0,-4%,0.9694037527,4.9311525731,0.2279734159,1.3854809542,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00876,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,0,-4%,0.9634573164,0.6960215781,-7.4540752004,-1.3611354477,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00428,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,0,-4%,0.9478033561,0.1472914094,0.9797995928,-0.3763329659,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.00476,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,0,-4%,0.893866673,18.3328175049,8.67464013472471E-005,3.8625380865,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00039,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,0,-4%,0.9053419811,-0.0011488401,0.1996336893,-12.6318616125,330.910324313,0,0,0,11,83,14,83,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.85046,83
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,0,-4%,0.9117053351,-0.0011631465,0.2020146355,-12.6884985558,327.0674160201,0,0,0,11,83,14,83,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.52879,83
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,50,-4%,0.964614285,-0.252281906,15.7865831866,0.3534099611,0.9787844477,-0.0004051095,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.03969,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,50,-4%,0.9327043737,-0.9943130626,25.7205055139,0.0812602789,0.7130489995,0.0011072913,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02264,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,50,-4%,0.9161969717,-1.66933842733457E-005,0.0029743957,-0.1908400749,4.8510722865,0,0,0,11,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.03649,81
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,50,-4%,0.917968755,-0.000047842,0.0084538598,-0.5381524925,13.6691785477,0,0,0,11,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00591,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,50,-4%,0.9619316037,3.6999489285,0.6119138863,0.0088814116,0,0,0,0,11,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00820,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,50,-4%,0.9556025926,4.1713923485,0.2944678565,0.6127385785,0,0,0,0,11,86,2,86,((a+(b*x))^((-1)/c)),0.00399,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,50,-4%,0.9378403846,-2.13524232195727E-007,3.92358369719534E-005,-0.0026409053,0.0733750023,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00063,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,50,-4%,0.8842014648,17.5105287212,4.6467717716106E-005,3.9968834301,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00040,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,50,-4%,0.8710640764,-0.0009081336,0.163007846,-11.174950752,323.0333928984,0,0,0,11,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.03636,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,50,-4%,0.8760504836,-0.0009196512,0.164504863,-11.1479715824,316.823528969,0,0,0,11,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.75433,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,100,-4%,0.9525098006,-0.3199265149,12.3669623735,0.4454226759,0.8853432415,0.0006599887,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02373,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,100,-4%,0.9173159436,-1.197288011,19.5144299387,0.4282731578,0.6727178075,0.0019564987,0,0,11,85,10,85,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00124,85
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,100,-4%,0.8826993848,-2.5419417516,21.1444483333,0.068386717,0.4249729288,0.0019885222,0,0,11,85,10,85,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00386,85
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,100,-4%,0.9000571317,-6.4858572723,90.8783314117,-0.5841608884,0.4038087896,0.0020445984,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.04322,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,100,-4%,0.9463416451,0.3644862455,0.9819090006,-0.5294378391,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.00717,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,100,-4%,0.9451323901,3.6414033683,0.1546191105,0.5068028656,0,0,0,0,11,86,2,86,((a+(b*x))^((-1)/c)),0.00376,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,100,-4%,0.9362508021,-2.00827027184425E-007,3.78575131842816E-005,-0.0026439759,0.0757920216,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00067,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,100,-4%,0.8774243732,16.7066183651,1.53829341612913E-005,4.2758389867,0,0,0,0,11,86,6,86,(1/(a+(b*(x^c)))),0.00035,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,100,-4%,0.8328035114,-0.0006465314,0.1231969708,-9.5807738667,315.2654697042,0,0,0,11,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.54172,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,100,-4%,0.8354364348,-0.0006530056,0.1236494571,-9.4749766894,306.9186323985,0,0,0,11,82,14,82,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.34313,82
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,0,-2%,0.985970594,0.3626108362,18.2094115819,-0.4243097597,0.5234837091,0.0511858322,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.37678,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,0,-2%,0.9630776801,-0.14407319,32.3257564744,0.43563956,0.9497087374,0.000515295,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.53676,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,0,-2%,0.9464308178,22.7853958961,0.9934925508,-0.6431415295,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),0.74073,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,0,-2%,0.9711651294,5.2011612176,-3.430111692,-0.9799018054,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),2.21766,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,0,-2%,0.9116511401,-3.92946606240201E-007,0.000085733,-0.0059246389,0.1600047293,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.03463,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,0,-2%,0.9385703546,-1.68676511730829E-007,3.65916857226494E-005,-0.0025397587,0.0701745986,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.01510,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,0,-2%,0.9419493668,-0.0580902117,-4.7660136388,-0.9519483963,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.01286,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,0,-2%,0.9042671506,-4.37424905161715E-007,8.28577311248264E-005,-0.0052506447,0.124494228,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00753,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,0,-2%,0.89345128,-0.0014773614,0.260846007,-16.2984656097,469.5116679307,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),57.37609,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,0,-2%,0.8982252289,-0.0014599338,0.2574506973,-16.0295766925,457.1879497262,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),54.15006,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,50,-2%,0.975296974,-0.1194812488,15.4822109995,0.6024070972,0.9877271728,0.0003652592,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.20991,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,50,-2%,0.9501576038,-0.923204726,44.7348834726,-0.2273852354,0.7155333331,0.0013774158,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.34662,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,50,-2%,0.9170086194,-2.84009083110126E-005,0.0047000134,-0.2781410639,7.1889949888,0,0,0,11,85,14,85,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.06289,85
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,50,-2%,0.9673055714,-8.41592333259293E-005,0.014344876,-0.8466925127,20.6102555243,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.35942,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,50,-2%,0.9399613043,-0.00000057,0.0001030459,-0.0063885642,0.1625756645,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.01275,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,50,-2%,0.9525368154,-2.57250899609294E-007,4.65724004760708E-005,-0.0028783173,0.072814198,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00610,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,50,-2%,0.944352706,-3.53791452133045E-007,6.11011916439852E-005,-0.0037809064,0.1021054514,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00382,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,50,-2%,0.9087754307,-4.99722245106703E-007,9.31393213469226E-005,-0.0059102199,0.1401589095,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00289,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,50,-2%,0.8677266691,-0.0017984431,0.2925108667,-17.5501410274,504.7043091869,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),14.89200,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,50,-2%,0.8694567249,-0.0017546176,0.2852941847,-17.0683115889,487.354879178,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),13.48083,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,100,-2%,0.9636895836,-0.2936051644,19.8353857488,0.0575594626,0.8305030322,0.0009831683,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.17281,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,100,-2%,0.9568005124,-3.37419180667953E-005,0.0058620218,-0.3514757823,8.1589371917,0,0,0,11,83,14,83,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.07673,83
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,100,-2%,0.8918843179,-2.86000639121849E-005,0.0046828601,-0.2812603227,7.6092391921,0,0,0,11,84,14,84,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.07426,84
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,100,-2%,0.9737742624,-8.87491463604687E-005,0.0151645621,-0.8974766127,21.6508822687,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.17557,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,100,-2%,0.9315110298,-0.0000006,0.0001040234,-0.0063123609,0.1623154014,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00718,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,100,-2%,0.942467637,-2.58054003584644E-007,4.56637824477278E-005,-0.0028098247,0.0722983721,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00425,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,100,-2%,0.9498403861,-4.15545118940131E-007,7.1262293279413E-005,-0.0043634119,0.1143348815,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00183,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,100,-2%,0.915027947,-5.41875151979802E-007,0.0001008892,-0.0064489599,0.1541138653,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00102,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,100,-2%,0.8363035083,-0.0017763174,0.2825604866,-17.2595176429,529.0755756593,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),4.73709,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,100,-2%,0.8358445535,-0.0017080247,0.271501892,-16.5611376394,506.7819230431,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),4.15272,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,0,2%,0.991983534,2.506472728,0.9107654622,-0.6287288974,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.75313,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,0,2%,0.9851117647,3.6965592355,0.4382348165,-0.7100222537,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),1.71424,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,0,2%,0.9741042475,16.8264703867,-0.3428686321,3429.1750067592,-3.4634217924,0,0,0,11,86,1,86,((a*(x^b))+(c*(x^d))),3.65423,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,0,2%,0.994889124,1.9434588472,95.8616969774,-0.0688361956,0.2234857425,0.0993697473,0,0,11,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),1.94989,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,HC,0,2%,0.9344192802,-75.726078875,19.8677760292,2.5892184949,0,0,0,0,11,86,2,86,((a+(b*x))^((-1)/c)),0.05742,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,HC,0,2%,0.9480381995,7.2922597729,0.8139372524,-0.0062217177,0,0,0,0,11,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.03197,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,PM,0,2%,0.9858345242,-3.70689266386086E-007,6.57742084035202E-005,-0.0042334895,0.1455416909,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.03215,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,PM,0,2%,0.9624160315,-5.33905986513364E-007,9.79363413778229E-005,-0.0063016046,0.1768786809,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.01968,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,FC,0,2%,0.9093432069,-0.0014317411,0.2578177446,-15.671784701,733.8124340459,0,0,0,11,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),382.19145,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,FC,0,2%,0.885944476,1237.8547431069,1.0042725144,-0.3439662854,0,0,0,0,11,86,0,86,((a*(b^x))*(x^c)),385.92511,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,CO,50,2%,0.9875341528,11.5791183664,-0.5584691873,173.963440367,-2.554887649,0,0,0,11,86,1,86,((a*(x^b))+(c*(x^d))),0.96430,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,CO,50,2%,0.9845929987,4.9560623296,-3.0647815902,-0.9997197848,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),1.59572,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V EGR,HD Euro V - 2008 Standards,NOx,50,2%,0.9697912376,3.0081577608,0.975052061,-0.3420519846,0,0,0,0,11,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.46325,86
BUS,Urban Buses Articulated >18 t,Ubus Artic >18t Euro-V SCR,HD Euro V - 2008 Standards,NOx,50,2%,0.9892239918,3.5570447151,-0.1376207152,1790.5888257981,-2.1148796284,0,0,0,11,86,1,86,((a*(x^b))+(c*(x^d))),2.07205,86
